id,user_id,document_name,description,pdf_name,pdf_path,status,latitude,longitude,created_at,updated_at,color_id,color_status,is_fake,state,county,attachment_permission
142,1031,Polling Location Issues,"On Primary Election Day, June 28, 2022, this happened in Pittsburg County Oklahoma...  Fire at McAlester Church Closes Polling Place  newson6.com/story/62bafa1cecb6dc07aea1260a/emergency-crews-respond-to-fire-at-mcalester-church-polling-place  https://photos.app.goo.gl/Wr1rWJLXok3CCqru9",Mon Jul 25 10_37_55 CDT 2022.jpg,/pdf/Mon Jul 25 10_37_55 CDT 2022.jpg,1,NULL,NULL,7/25/2022 15:43,8/30/2023 1:50,2,1,0,NULL,NULL,1
145,1031,Polling Location Issues,https://photos.app.goo.gl/Wr1rWJLXok3CCqru9,Mon Jul 25 10_45_27 CDT 2022.jpg,/pdf/Mon Jul 25 10_45_27 CDT 2022.jpg,1,NULL,NULL,7/25/2022 15:45,8/30/2023 1:54,2,1,0,NULL,NULL,1
146,1953,Mail in Ballot Issues,Skye Robinson moved to Florida 4 years ago. She is my daughter in law. She notified the county she has moved and they still send her ballots to our home.,0A6CCC45DE7A43449322916288E7EC69.png,/pdf/0A6CCC45DE7A43449322916288E7EC69.png,1,NULL,NULL,7/25/2022 18:09,8/30/2023 1:54,3,1,0,NULL,NULL,1
147,1941,Mail in Ballot Issues,Ballot registration mark (target) and top/side marks do not line up. Election source printed Alpena County ballots. They would not pass along their printing specifications to verify.,6AA0BD4CA10C4E27AEACC1EA4052668C.png,/pdf/6AA0BD4CA10C4E27AEACC1EA4052668C.png,1,NULL,NULL,7/27/2022 17:17,8/30/2023 1:54,4,1,0,NULL,NULL,1
152,2102,Mail in Ballot Issues,"Received a mail in ballot, but not on the active voter list.",32C2B0A8B9764ACD9102FFF4201C0215.png,/pdf/32C2B0A8B9764ACD9102FFF4201C0215.png,1,NULL,NULL,7/28/2022 21:41,8/30/2023 1:52,3,1,0,NULL,NULL,1
155,1241,Polling Location Issues,I just voted and while I was there they had me fill out the envelope with a black BIC ball point pen. Then when handed the ballot they handed me a unnamed felt tip marker. I walked back to the booth and looked at the top of the ballot and it said to use a blue or black pen.,53C98185ED51454DBB84876378819EBF.png,/pdf/53C98185ED51454DBB84876378819EBF.png,1,NULL,NULL,7/30/2022 0:28,8/30/2023 2:02,3,1,0,NULL,NULL,1
156,2111,Polling Location Issues,"Was made to use a felt tip marker pen, wouldn’t let me use my own ballpoint black pen.",A9632267084A4108A4087DB83805055D.png,/pdf/A9632267084A4108A4087DB83805055D.png,1,NULL,NULL,7/30/2022 0:29,8/30/2023 2:02,2,1,0,NULL,NULL,1
157,2112,Monitoring Vote Counts,I am a recently appointed Precinct Committeeperson in the Lane County Republicans.  Voting Integrity must be restored!,7682FEE2BFF54902AC56877EC83CD2BA.png,/pdf/7682FEE2BFF54902AC56877EC83CD2BA.png,1,NULL,NULL,7/30/2022 1:42,8/30/2023 2:02,2,1,0,NULL,NULL,1
158,2124,Mail in Ballot Issues,My mom and I completed our mail in ballot together .   The candidates were listed in a different order for EVERY race.  We both live in LD12 and I am in Sandia Precinct & she’s in Wildwood.   If a machine is counting circles should the candidates be in the same order?   I regret not taking a picture but we will testify under oath.  No photos. Debi Birch PC Sandia,.png,/pdf/.png,1,NULL,NULL,7/30/2022 14:29,8/30/2023 2:02,3,1,0,NULL,NULL,1
159,2193,Polling Location Issues,Wireless internet access available at my polling location during the June 21 2022 primary runoff election. Located at the Reeltown Volunteer Fire Department.,Sat Jul 30 10_07_34 CDT 2022.jpg,/pdf/Sat Jul 30 10_07_34 CDT 2022.jpg,1,NULL,NULL,7/30/2022 15:07,8/30/2023 2:01,3,1,0,NULL,NULL,1
162,2358,Polling Location Issues,"Greenville26 voting machines are set up the night before in a school where at least 200 people have keys to the library where the machines are set up, The zip ties are all cut off, Everything is completely open, and they are left unprotected all night.  I am the acting precinct committeeman (EC) FOR THE GOP IN GREENVILLE 26. I am also a poll worker for Greenville 26.",Sat Jul 30 11_13_05 EDT 2022.jpg,/pdf/Sat Jul 30 11_13_05 EDT 2022.jpg,1,NULL,NULL,7/30/2022 15:13,8/30/2023 2:01,4,1,0,NULL,NULL,1
164,2124,Mail in Ballot Issues,Mom and I filled out our ballots together and the republicans candidates were listed in different order for every race. I didn’t take a picture of the ballot regrettable but this is when it was received from each of us both in LD12. She’s in wildwood and I am in Sandia.  We will testify under oath.,.png,/pdf/.png,1,NULL,NULL,7/30/2022 15:41,8/30/2023 2:05,3,1,0,NULL,NULL,1
165,2643,Polling Location Issues,"I arrived at the polling place, 15 E Jackson St, Phoenix, AZ 85004, to cast my vote on July 26th after 10am. Voting signs were placed in a way the contradicted where to go. I attempted to open the doors and both were locked. There were no other instructions visable. I walked around looking for other entry points. Frustrated at this point, I wad ready to leave. I found a woman by a dumpster. I asked her where the polling location was. She pointed to the doors that I initially tried to open. I told her they are locked. She argued with me stating they aren't and asked if I even tried to open them. Yes, I did. She then used a badge to open the doors for me, announced she's with the ACLU and that there is no voter suppression going on. I beg to differ. I did notice with the doors propped open, it was considerably warmer in the room. The workers inside also stated that other people just pounded on the doors if they wanted in. During the voting process,  I had to tell the workers that I'm trying to vote, could they stop shouting across the room at each other. After I was done, the guy that was supposed to instruct me with what to do with my ballot couldn't be bothered and refused to look up from his phone.",Sat Jul 30 13_27_53 MST 2022.jpg,/pdf/Sat Jul 30 13_27_53 MST 2022.jpg,1,NULL,NULL,7/30/2022 20:33,8/30/2023 2:05,3,1,0,NULL,NULL,1
167,2688,Misc.Red Flags,Quite a few census mails with a different name At my address.,8D7D7D7273134B60B881B4CFE4F1330B.png,/pdf/8D7D7D7273134B60B881B4CFE4F1330B.png,1,NULL,NULL,7/30/2022 21:12,8/30/2023 2:05,3,1,0,NULL,NULL,1
168,2737,Polling Location Issues,"Poll workers suggested my husband and I use the felt tip markers that were set out at voting station.  My husband and I brought our own ballpoint pens.  Poll worker said ballpoint pens, “mess up the machines and they smear.” Ballot envelope was to be signed with a regular Bic pen that was set out for use.  We were able to use what we chose on the ballots but she stated on Election Day only felt tip makers would be allowed.   This occurred at voting site in Queen Creek, AZ on 7/30/22.",4B060EE67F1E407680655377DF4232E9.png,/pdf/4B060EE67F1E407680655377DF4232E9.png,1,NULL,NULL,7/30/2022 22:19,8/30/2023 2:05,3,1,0,NULL,NULL,1
169,553,Mail in Ballot Issues,"Mother-in-law moved in w us in Dec., updated her address for mail in voting in March. She received confirmation and a new voter registration card in the mail. Instead of a mail-in-ballot for the primaries, she received a yellow document late July saying she had to contact maricopa county recorders office to verify her address. When she called, they said she was told she had been put on a list that meant she had to call in and verify her address in order to get her ballot.  When asked why, since she was properly registered, they could not give a reason.  The person she spoke to  was Serena at the recorders office.  Her ballot finally arrived on July 30th- too late to mail back.",.png,/pdf/.png,1,NULL,NULL,7/30/2022 23:48,8/30/2023 2:04,3,1,0,NULL,NULL,1
170,2801,Polling Location Issues,Not sure if this is legit but the ballot marking pen provided at my voting location (Library in Lake Havasu City) is the same as a sharpie pen. I refused to use the sharpie pen and asked for an ink pen.,Sat Jul 30 17_50_40 MST 2022.jpg,/pdf/Sat Jul 30 17_50_40 MST 2022.jpg,1,NULL,NULL,7/31/2022 0:50,8/30/2023 2:04,3,1,0,NULL,NULL,1
173,2968,Mail in Ballot Issues,"I continually get mail in ballots for my children who have moved, over 5 years ago...",Sun Jul 31 14_55_42 MST 2022.jpg,/pdf/Sun Jul 31 14_55_42 MST 2022.jpg,1,NULL,NULL,7/31/2022 21:55,8/30/2023 2:14,2,1,0,NULL,NULL,1
174,2968,Mail in Ballot Issues,I threw away my other sons mail in. Gabriel Morris same address as Bernadette. both moved out of state,Sun Jul 31 14_58_04 MST 2022.jpg,/pdf/Sun Jul 31 14_58_04 MST 2022.jpg,1,NULL,NULL,7/31/2022 21:58,8/30/2023 2:14,2,1,0,NULL,NULL,1
175,2969,Polling Location Issues,"1st time voting in SunLakes, been in hospital, don’t know polling location to vote. My address is 9039 e cedar waxwing",.png,/pdf/.png,1,NULL,NULL,7/31/2022 22:06,8/30/2023 2:14,2,1,0,NULL,NULL,1
176,1604,Mail in Ballot Issues,The city of Flint is using brand new drop boxes that allow for entire bags of balance to be placed at once. There is no need for this. I do not think this is legal. Also two of the six drop boxes and Flint do not have cameras at all.,6830D4523D814C79A97A4D9EE1D47ED5.png,/pdf/6830D4523D814C79A97A4D9EE1D47ED5.png,1,NULL,NULL,8/1/2022 11:35,8/30/2023 2:13,3,1,0,NULL,NULL,1
177,3027,Misc.Red Flags,2nd Ballot sent to my employer under Virgil A Doerfler- valid ballot received under Virgil Allan Doerfler.,13837484680E464783570609725DA0BE.png,/pdf/13837484680E464783570609725DA0BE.png,1,NULL,NULL,8/1/2022 14:57,8/30/2023 2:13,3,1,0,NULL,NULL,1
178,3030,Polling Location Issues,This is from a trusted Intel truther post on Telegram this morning. I sent it to both your GETTR and  true social and Telegram accounts. These very suspicious things are going on and using this format to advise you per your continuous visits to Steve Bannon War room.,Mon Aug 01 08_21_32 MST 2022.jpg,/pdf/Mon Aug 01 08_21_32 MST 2022.jpg,1,NULL,NULL,8/1/2022 15:21,8/30/2023 2:13,2,1,0,NULL,NULL,1
179,3051,Help/Support,Is anybody infiltrating this organization? I have personally witnessed them acting suspiciously. I also read posts by others about this group acting suspiciously.,1659371267612.jpg,/pdf/1659371267612.jpg,1,NULL,NULL,8/1/2022 16:27,8/30/2023 2:12,3,1,0,NULL,NULL,1
180,2567,Mail in Ballot Issues,This was mailed to my foster daughter (she’s 20) even though she is already registered to vote. How can I find out if a duplicate ballot/voter registration has been created for her?,6EE7C40AB34B4F0EA3A7F0E183679775.png,/pdf/6EE7C40AB34B4F0EA3A7F0E183679775.png,1,NULL,NULL,8/1/2022 16:52,8/30/2023 2:12,3,1,0,NULL,NULL,1
181,1604,Mail in Ballot Issues,"Fenton Township, Michigan is using the same new drop boxes as Flint City.   They allow hundreds of ballots to be dropped all at once, ripe for fraud.   I highly doubt these were legally installed.",5F61A5D2671F47FDB7A997BCB6068F4A.png,/pdf/5F61A5D2671F47FDB7A997BCB6068F4A.png,1,NULL,NULL,8/1/2022 18:11,8/30/2023 2:12,3,1,0,NULL,NULL,1
182,3145,Mail in Ballot Issues,"My son has now grown and moved away from home to Colorado.  We received a postcard checking if he and we were still active voters. The instructions said to return the card to the post office if this person is no longer an active voter, so I returned his card to the post office.   Point #1-- This is essentially an opt *out* system, whereby absent, dead, or faux voters have to take action in order to be excluded from voter rolls. I found it annoying enough to be asked to drive my son's card to the post office, but this is *really* a lot to ask of the dead and non-existent voters!  So to continue ... after a while, my son received a 2nd mailing asking him to confirm again that he really wasn't an active voter here anymore by returning it to the post office.   Again I took it to the post office. Then a third mailing came, saying that the previous 2 attempts to reach him by mail had been returned, if this was in error then contact ××××. So I did nothing at this point since it was not an error.  Then...  When my husband and I received our mail ballots a few weeks later, so did my son! After all the steps carefully followed to have him removed from the vote roll!   Point #2-- Attempts to remove a voter from the roll by following instructions on the mailings were ineffective, and we now have an extra ballot for a voter who doesn't live here.",Mon Aug 01 11_30_21 MST 2022.jpg,/pdf/Mon Aug 01 11_30_21 MST 2022.jpg,1,NULL,NULL,8/1/2022 18:30,8/30/2023 2:11,2,1,0,NULL,NULL,1
183,1604,Mail in Ballot Issues,"hello,  I caught this guy picking up ballots from a bunch of dropboxes in Flint. Does not look official at all. I highly doubt he is allowed to do this. He videotaped himself picking up all the ballots every time.",8D623D6967884F098DDDC3FBB1AC1837..mp4,/pdf/8D623D6967884F098DDDC3FBB1AC1837..mp4,1,NULL,NULL,8/1/2022 19:10,8/1/2022 19:10,NULL,0,0,NULL,NULL,1
185,3146,Polling Location Issues,"I am a poll worker in the Litchfield Park 1st Baptist church location.  The ballot printer, site books, and tabulator have all had malfunctions since Friday 7/29 set up day.  Our inspector dismissed us both days and said he would handle the issues.  He also said during set up day, “I am not sure  why anyone will admit to being a Republican.”  We had 17 ballots submitted today, 8/1/2022.  Not sure if this is suspicious, but wanted to provide a record of the issue.",68F728C186BC44B68AC8849C48EF6547.png,/pdf/68F728C186BC44B68AC8849C48EF6547.png,1,NULL,NULL,8/2/2022 2:16,8/30/2023 2:17,3,1,0,NULL,NULL,1
186,3296,Polling Location Issues,"Went to vote yesterday. Very disappointing. Received my republican on demand ballot. Chose my candidates and then noticed a printer misalignment. My scope and crosshairs did not line up. I immediately made the workers aware. They assured me that if there were any issues with my ballot not being read by the machine, that someone would fix it for me on the other end. Just like they adjudicated all those ballots in 2020. I asked for another ballot, went through the process, It had the same issue. So they let me fold up my first ballot, put it in the envelope and drop in box. Now I am curious… was my first ballot voided in the system when the second one was created? Ballot 1-0171-00-EE white",C427285446DF4FE988E845F98F4613F4.png,/pdf/C427285446DF4FE988E845F98F4613F4.png,1,NULL,NULL,8/2/2022 12:45,8/30/2023 2:16,4,1,0,NULL,NULL,1
187,3296,Misc.Red Flags,"Printer misalignment for republican on demand ballots. Occurred 08/1/22 @ 21740 S Ellsworth Rd Queen Creek, AZ  85142 Election workers don’t seem to understand the issue. The scope and crosshairs don’t align. The ballots will be adjudicated.",30FDD20373FA4C969DDB263DABD5FA92.png,/pdf/30FDD20373FA4C969DDB263DABD5FA92.png,1,NULL,NULL,8/2/2022 12:49,8/30/2023 2:16,4,1,0,NULL,NULL,1
192,931,Polling Location Issues,"They had me use a no name felt tip marker, not a pen, which I thought was a no no. They also had no idea whose ballot was whose. The whole experience seemed like a design for confusion. I have zero faith in this system, and the poll workers were just as confused, as me.  on top of all the confusion, they were, using those dam machines.",1659446826200.jpg,/pdf/1659446826200.jpg,1,NULL,NULL,8/2/2022 13:27,8/30/2023 2:15,3,1,0,NULL,NULL,1
193,931,Polling Location Issues,"They had me use a no name felt tip marker, not a pen, which I thought was a no no. They also had no idea whose ballot was whose. The whole experience seemed like a design for confusion. I have zero faith in this system, and the poll workers were just as confused, as me.  on top of all the confusion, they were, using those dam machines.",1659446890998.jpg,/pdf/1659446890998.jpg,1,NULL,NULL,8/2/2022 13:28,8/30/2023 2:29,3,1,0,NULL,NULL,1
